color_id,left_one,left_two,left_three,left_four,left_five,left_six,left_seven,left_eight,right_one,right_two,right_three,right_four,right_five,right_six,right_seven,right_eight,left_offset,right_offset,left_angleoffset,right_angleoffset,size,angle,center_x,center_y,width,height,bdcenter_x,bdcenter_x,part_class,part_rotation
42#107#107,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-49.1109619140625, 106.24053955078125)","(0, 0)",0,0,2,-0.3781844675540924,5048.1572265625,369.05340576171875,954.9282836914062,278.55514526367193,5048.0,368.0,11519035,0
74#21#4,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-49.1109619140625, 106.24053955078125)","(0, 0)",0,0,2,-0.3781844675540924,5048.15087890625,737.0864868164062,954.9282836914062,278.55514526367193,5048.0,736.0,11519035,0
96#3#54,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-49.1109619140625, 106.24053955078125)","(0, 0)",0,0,2,-0.3781844675540924,5048.154296875,1105.6097412109375,954.9282836914062,278.55514526367193,5048.0,1104.5,11519035,0
122#70#73,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-49.1109619140625, 106.24053955078125)","(0, 0)",0,0,2,-0.3781844675540924,5048.15087890625,1474.0865478515625,954.9282836914062,278.55514526367193,5048.0,1473.0,11519035,0
140#19#88,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-49.1109619140625, 106.24053955078125)","(0, 0)",0,0,2,-0.3777688443660736,4105.15673828125,369.04840087890625,954.9282836914062,278.55514526367193,4105.0,368.0,11519035,0
3#120#28,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-49.1109619140625, 106.24053955078125)","(0, 0)",0,0,2,-0.3777688443660736,4105.150390625,737.0814208984375,954.9282836914062,278.55514526367193,4105.0,736.0,11519035,0
146#42#59,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-49.1109619140625, 106.24053955078125)","(0, 0)",0,0,2,-0.3777688443660736,4105.15380859375,1105.60791015625,954.9282836914062,278.55514526367193,4105.0,1104.5,11519035,0
140#85#33,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-49.1109619140625, 106.24053955078125)","(0, 0)",0,0,2,-0.3777688443660736,4105.150390625,1474.08154296875,954.9282836914062,278.55514526367193,4105.0,1473.0,11519035,0
155#23#131,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-49.1109619140625, 106.24053955078125)","(0, 0)",0,0,2,-0.3781844675540924,3161.656982421875,369.05010986328125,954.9282836914062,278.55514526367193,3161.5,368.0,11519035,0
53#66#98,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-49.1109619140625, 106.24053955078125)","(0, 0)",0,0,2,-0.3781844675540924,3161.65087890625,737.0831298828125,954.9282836914062,278.55514526367193,3161.5,736.0,11519035,0
97#85#59,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-49.1109619140625, 106.24053955078125)","(0, 0)",0,0,2,-0.3781844675540924,3161.654296875,1105.6063232421875,954.9282836914062,278.55514526367193,3161.5,1104.5,11519035,0
9#73#36,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(-49.1109619140625, 106.24053955078125)","(0, 0)",0,0,2,-0.3781844675540924,3161.65087890625,1474.0831298828125,954.9282836914062,278.55514526367193,3161.5,1473.0,11519035,0
35#62#6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(50.89013671875, 106.7529296875)","(0, 0)",0,0,2,-9.545075416564941,5081.9501953125,540.8289184570312,954.0826416015624,279.45266723632807,5066.0,506.0,11519040,0
98#149#46,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(50.89013671875, 106.7529296875)","(0, 0)",0,0,2,-9.483014106750488,5081.84619140625,909.3565063476562,954.0826416015624,279.45266723632807,5066.0,875.0,11519040,0
51#52#110,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(50.89013671875, 106.7529296875)","(0, 0)",0,0,2,-9.545075416564941,5081.9375,1277.7515869140625,954.0826416015624,279.45266723632807,5066.0,1243.0,11519040,0
28#33#139,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(50.89013671875, 106.7529296875)","(0, 0)",0,0,2,-9.483013153076172,5081.9140625,1646.2626953125,954.0826416015624,279.45266723632807,5066.0,1611.5,11519040,0
138#74#7,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(50.89013671875, 106.7529296875)","(0, 0)",0,0,2,-9.545075416564941,4138.9501953125,540.8290405273438,954.0826416015624,279.45266723632807,4123.0,506.0,11519040,0
19#54#37,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(50.89013671875, 106.7529296875)","(0, 0)",0,0,2,-9.483014106750488,4138.83203125,909.2753295898438,954.0826416015624,279.45266723632807,4123.0,875.0,11519040,0
135#91#149,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(50.89013671875, 106.7529296875)","(0, 0)",0,0,2,-9.545075416564941,4138.9375,1277.7515869140625,954.0826416015624,279.45266723632807,4123.0,1243.0,11519040,0
84#14#5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(50.89013671875, 106.7529296875)","(0, 0)",0,0,2,-9.483013153076172,4138.89990234375,1646.181396484375,954.0826416015624,279.45266723632807,4123.0,1611.5,11519040,0
107#109#26,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(50.89013671875, 106.7529296875)","(0, 0)",0,0,2,-9.545075416564941,3194.949951171875,540.8291625976562,954.0826416015624,279.45266723632807,3179.0,506.0,11519040,0
117#148#134,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(50.89013671875, 106.7529296875)","(0, 0)",0,0,2,-9.483014106750488,3194.845947265625,909.3565063476562,954.0826416015624,279.45266723632807,3179.0,875.0,11519040,0
28#6#70,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(50.89013671875, 106.7529296875)","(0, 0)",0,0,2,-9.545075416564941,3194.93701171875,1277.7515869140625,954.0826416015624,279.45266723632807,3179.0,1243.0,11519040,0
104#133#138,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(50.89013671875, 106.7529296875)","(0, 0)",0,0,2,-9.483013153076172,3194.913818359375,1646.2626953125,954.0826416015624,279.45266723632807,3179.0,1611.5,11519040,0
